Fiscal Year,Month,Region,Affiliate,Channel,Sub-Channel,Brand,Sub-Brand,Gender,Category,FX Type,Net Revenue,Units Sold,Inventory
2021,April,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,168954.00,6758.00,8042.00
2021,April,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,FCST7 Rate,194136.00,8824.00,11030.00
2021,April,Asia,China,Wholesale,Franchise,Levis,Levis Womens,Womens,No Product Category,2021 Actual Rate,179466.00,9970.00,10868.00
2021,April,Asia,China,Wholesale,Franchise,Dockers,,Mens,Accessories,2021 Actual Rate,171181.00,8151.00,9456.00
2021,April,Asia,China,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,187118.00,8136.00,8949.00
2021,April,Asia,China,DTC,Ecomm,Signature,,Mens,Tops,2021 Actual Rate,190732.00,6358.00,7566.00
2021,April,Asia,China,DTC,Ecomm,Signature,,Womens,Bottoms,2021 Actual Rate,195192.00,6506.00,7612.00
2021,March,Americas,Canada,Wholesale,Wholesale,Levis,Levis Mens,Mens,Accessories,FCST4 Rate,180425.00,8201.00,8693.00
2021,March,Americas,Canada,DTC,Ecomm,Denizen,,Mens,Footwear,2021 Actual Rate,175123.00,7960.00,8597.00
2021,March,Americas,Canada,DTC,Concessionaire,Denizen,,Mens,Tops,FCST7 Rate,161113.00,9477.00,10615.00
2021,March,Americas,Canada,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,196219.00,8919.00,10435.00
2021,March,Americas,US,DTC,Ecomm,Dockers,,Womens,Bottoms,2021 Actual Rate,182771.00,10751.00,11934.00
2021,March,Americas,US,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,FCST7 Rate,173787.00,9147.00,10244.00
2021,March,Americas,US,Wholesale,Franchise,Denizen,,Womens,Bottoms,FCST4 Rate,156333.00,9196.00,11127.00
2021,March,Americas,US,Wholesale,Franchise,Denizen,,Womens,Tops,FCST7 Rate,175663.00,6506.00,6896.00
2021,March,Europe,Germany,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,150364.00,7914.00,9497.00
2021,March,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,172590.00,8219.00,10109.00
2021,March,Europe,Germany,Wholesale,Franchise,Levis,Levis Mens,Mens,Footwear,FCST7 Rate,164669.00,5678.00,6246.00
2021,March,Europe,Germany,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,157498.00,5250.00,6247.00
2021,March,Europe,France,Wholesale,Franchise,Signature,,Mens,Footwear,FCST4 Rate,158252.00,5275.00,5908.00
2021,March,Europe,France,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,FCST10 Rate,194914.00,7497.00,8846.00
2021,March,Europe,France,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,195884.00,8162.00,8570.00
2021,March,Europe,France,DTC,Mainline,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,183484.00,7978.00,9493.00
2021,March,Europe,France,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,165988.00,8736.00,9872.00
2021,March,Asia,Singapore,DTC,Outlet,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,164787.00,6866.00,7827.00
2021,March,Asia,Singapore,DTC,Outlet,Denizen,,Womens,Bottoms,2021 Actual Rate,195783.00,6526.00,7897.00
2021,March,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,FCST10 Rate,162734.00,9041.00,10126.00
2021,March,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST4 Rate,152150.00,5072.00,5528.00
2021,March,Asia,Singapore,Wholesale,Franchise,Denizen,,Womens,Bottoms,2021 Actual Rate,191283.00,7651.00,9564.00
2021,March,Asia,China,Wholesale,Franchise,Signature,,Womens,Bottoms,2021 Actual Rate,180682.00,6230.00,7663.00
2021,March,Asia,China,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,181667.00,6488.00,7526.00
2021,March,Asia,China,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,154394.00,7018.00,8141.00
2021,March,Asia,China,Wholesale,Licensing,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,185009.00,10278.00,12539.00
2021,March,Asia,China,DTC,Outlet,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,157885.00,5848.00,7076.00
2021,February,Americas,Canada,Wholesale,Franchise,Signature,,Mens,Bottoms,2021 Actual Rate,177892.00,10464.00,12557.00
2021,February,Americas,Canada,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,FCST4 Rate,168318.00,8015.00,9217.00
2021,February,Americas,Canada,Wholesale,Franchise,Signature,,Mens,Bottoms,2021 Actual Rate,160422.00,9437.00,10758.00
2021,February,Americas,Canada,Wholesale,Franchise,Denizen,,Womens,No Product Category,FCST4 Rate,180653.00,10627.00,13283.00
2021,February,Americas,US,Wholesale,Franchise,Denizen,,Womens,Tops,2021 Actual Rate,176003.00,8381.00,10309.00
2021,February,Americas,US,DTC,Concessionaire,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,186745.00,8119.00,9256.00
2021,February,Americas,US,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,159626.00,6651.00,7715.00
2021,February,Americas,US,Wholesale,Franchise,Signature,,Womens,Bottoms,FCST4 Rate,169382.00,9964.00,11259.00
2021,February,Europe,Germany,DTC,Ecomm,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,166906.00,7587.00,9483.00
2021,February,Europe,Germany,Wholesale,Licensing,Levis,Levis Womens,Womens,No Product Category,2021 Actual Rate,179129.00,9952.00,10847.00
2021,February,Europe,Germany,DTC,Ecomm,Signature,,Mens,Bottoms,FCST10 Rate,166792.00,8779.00,9656.00
2021,February,Europe,Germany,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,174437.00,9691.00,11338.00
2021,February,Europe,France,Wholesale,Franchise,Signature,,Mens,Footwear,FCST10 Rate,171052.00,7127.00,8410.00
2021,February,Europe,France,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,FCST10 Rate,199727.00,10512.00,12930.00
2021,February,Europe,France,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,182358.00,9598.00,10558.00
2021,February,Europe,France,Wholesale,Franchise,Signature,,Womens,Bottoms,FCST4 Rate,154122.00,8562.00,9162.00
2021,February,Europe,France,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,154699.00,9100.00,10283.00
2021,February,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,182470.00,7933.00,9758.00
2021,February,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,186677.00,10371.00,12134.00
2021,February,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST10 Rate,191980.00,8726.00,9774.00
2021,February,Asia,Singapore,Wholesale,Wholesale,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,197585.00,7599.00,9043.00
2021,February,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,157180.00,5420.00,6179.00
2021,February,Asia,China,DTC,Mainline,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,178976.00,9420.00,11398.00
2021,February,Asia,China,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,180034.00,10002.00,11302.00
2021,February,Asia,China,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,160619.00,5949.00,6425.00
2021,February,Asia,China,DTC,Ecomm,Levis,Levis Mens,Mens,No Product Category,FCST7 Rate,171538.00,9530.00,11245.00
2021,February,Asia,China,DTC,Outlet,Levis,Levis Mens,Mens,Bottoms,FCST7 Rate,186725.00,8488.00,9676.00
2021,January,Americas,Canada,DTC,Ecomm,Levis,Levis Mens,Mens,No Product Category,2021 Actual Rate,162318.00,7378.00,8116.00
2021,January,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST10 Rate,170820.00,6833.00,7311.00
2021,January,Americas,Canada,Wholesale,Franchise,Signature,,Womens,Tops,2021 Actual Rate,176782.00,5893.00,6541.00
2021,January,Americas,Canada,Wholesale,Franchise,Denizen,,Mens,Tops,2021 Actual Rate,157973.00,6582.00,7767.00
2021,January,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,153670.00,9039.00,10305.00
2021,January,Americas,US,Wholesale,Franchise,Signature,,Mens,Footwear,FCST4 Rate,181922.00,6497.00,7797.00
2021,January,Americas,US,DTC,Commissionaire,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,169977.00,7390.00,9238.00
2021,January,Americas,US,Wholesale,Licensing,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,164737.00,6101.00,7200.00
2021,January,Europe,Germany,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,177229.00,8439.00,9115.00
2021,January,Europe,Germany,Wholesale,Franchise,Dockers,,Womens,Tops,2021 Actual Rate,163101.00,8155.00,8971.00
2021,January,Europe,Germany,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,156858.00,5229.00,5490.00
2021,January,Europe,Germany,Wholesale,Franchise,Levis,Levis Womens,Womens,Accessories,FCST10 Rate,153856.00,6993.00,7413.00
2021,January,Europe,France,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,FCST4 Rate,176098.00,9783.00,10859.00
2021,January,Europe,France,DTC,Ecomm,Dockers,,Womens,Footwear,2021 Actual Rate,173011.00,9106.00,10199.00
2021,January,Europe,France,Wholesale,Franchise,Signature,,Mens,Bottoms,2021 Actual Rate,161222.00,6201.00,7007.00
2021,January,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,176110.00,6290.00,7044.00
2021,January,Europe,France,Wholesale,Franchise,Dockers,,Womens,Bottoms,2021 Actual Rate,163811.00,5649.00,6496.00
2021,January,Asia,Singapore,DTC,Commissionaire,Denizen,,Womens,Bottoms,FCST10 Rate,168633.00,5815.00,6920.00
2021,January,Asia,Singapore,Wholesale,Franchise,Denizen,,Womens,No Product Category,FCST4 Rate,158923.00,7224.00,8380.00
2021,January,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Accessories,FCST7 Rate,158254.00,6330.00,7406.00
2021,January,Beyond Yoga,Beyond Yoga,DTC,Mainline,Beyond Yoga,,,,2021 Actual Rate,192920.00,7145.00,8574.00
2021,January,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST7 Rate,198638.00,9459.00,10689.00
2021,January,Asia,China,Wholesale,Franchise,Levis,Levis Mens,Mens,Accessories,2021 Actual Rate,195247.00,6733.00,8147.00
2021,January,Asia,China,Wholesale,Franchise,Dockers,,Mens,Bottoms,FCST4 Rate,171791.00,5726.00,7043.00
2021,January,Asia,China,DTC,Concessionaire,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,195229.00,10275.00,12125.00
2021,January,Asia,China,Wholesale,Licensing,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,197017.00,10945.00,12368.00
2021,January,Asia,China,DTC,Concessionaire,Dockers,,Mens,Bottoms,FCST10 Rate,189881.00,7033.00,7877.00
2020,December,Americas,Canada,DTC,Concessionaire,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,179189.00,9431.00,10657.00
2020,December,Americas,Canada,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,166446.00,9247.00,11281.00
2020,December,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,156630.00,6265.00,7769.00
2020,December,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,190670.00,10035.00,11641.00
2020,December,Americas,US,DTC,Mainline,Signature,,Womens,Bottoms,FCST10 Rate,153832.00,5305.00,5835.00
2020,December,Americas,US,DTC,Concessionaire,Dockers,,Womens,Bottoms,2021 Actual Rate,194701.00,9271.00,11497.00
2020,December,Americas,US,Wholesale,Licensing,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,158249.00,7912.00,8704.00
2020,December,Americas,US,DTC,Mainline,Levis,Levis Womens,Womens,Bottoms,FCST4 Rate,154056.00,8559.00,10014.00
2020,December,Europe,Germany,DTC,Ecomm,Signature,,Womens,Bottoms,2021 Actual Rate,161232.00,8486.00,10523.00
2020,December,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,196600.00,11565.00,13068.00
2020,December,Europe,Germany,Wholesale,Licensing,Dockers,,Mens,Footwear,2021 Actual Rate,198801.00,7646.00,8029.00
2020,December,Europe,Germany,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,164156.00,7137.00,8779.00
2020,December,Europe,France,DTC,Mainline,Levis,Levis Womens,Womens,Footwear,FCST7 Rate,178444.00,9392.00,10425.00
2020,December,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,159590.00,5503.00,6604.00
2020,December,Europe,France,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,169199.00,9953.00,10849.00
2020,December,Europe,France,Wholesale,Wholesale,Levis,Levis Mens,Mens,Bottoms,FCST7 Rate,159935.00,9408.00,11572.00
2020,December,Europe,France,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,174399.00,6459.00,7170.00
2020,December,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,FCST4 Rate,157678.00,5631.00,6026.00
2020,December,Asia,Singapore,DTC,Mainline,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,181706.00,9085.00,10812.00
2020,December,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,157907.00,6866.00,8170.00
2020,December,Asia,Singapore,Wholesale,Franchise,Denizen,,Womens,Tops,2021 Actual Rate,198463.00,9923.00,11015.00
2020,December,Asia,Singapore,Wholesale,Franchise,Levis,Levis Mens,Mens,Accessories,FCST10 Rate,185776.00,6635.00,7431.00
2020,December,Asia,China,Wholesale,Franchise,Levis,Levis Mens,Mens,Accessories,2021 Actual Rate,180726.00,6024.00,6928.00
2020,December,Asia,China,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,188815.00,8583.00,9012.00
2020,December,Asia,China,Wholesale,Franchise,Dockers,,Womens,No Product Category,2021 Actual Rate,182021.00,6067.00,7584.00
2020,December,Asia,China,Wholesale,Wholesale,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,154275.00,7013.00,8275.00
2020,December,Asia,China,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,190427.00,9521.00,10283.00
2020,November,Beyond Yoga,Beyond Yoga,DTC,Mainline,Beyond Yoga,,,,2021 Actual Rate,190400.00,6800.00,7888.00
2020,November,Americas,Canada,DTC,Ecomm,Denizen,,Womens,Bottoms,2021 Actual Rate,177083.00,6324.00,7463.00
2020,November,Americas,Canada,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,155259.00,6750.00,7560.00
2020,November,Americas,Canada,Wholesale,Franchise,Dockers,,Mens,Bottoms,FCST10 Rate,166811.00,7253.00,9066.00
2020,November,Americas,US,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,194356.00,11433.00,13376.00
2020,November,Americas,US,Wholesale,Franchise,Levis,Levis Womens,Womens,Accessories,FCST7 Rate,196944.00,7575.00,8332.00
2020,November,Americas,US,DTC,Ecomm,Levis,Levis Womens,Womens,No Product Category,2021 Actual Rate,171386.00,6592.00,7251.00
2020,November,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,176310.00,6080.00,7235.00
2020,November,Europe,Germany,DTC,Ecomm,Levis,Levis Mens,Mens,Footwear,FCST10 Rate,179188.00,9955.00,10950.00
2020,November,Europe,Germany,DTC,Ecomm,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,167218.00,6431.00,7203.00
2020,November,Europe,Germany,Wholesale,Franchise,Denizen,,Mens,Bottoms,FCST4 Rate,181943.00,9097.00,11189.00
2020,November,Europe,Germany,DTC,Ecomm,Signature,,Mens,Tops,2021 Actual Rate,182152.00,6746.00,7421.00
2020,November,Europe,France,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,190439.00,7325.00,8863.00
2020,November,Europe,France,Wholesale,Franchise,Signature,,Womens,Tops,2021 Actual Rate,178712.00,7148.00,7935.00
2020,November,Europe,France,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,192267.00,8739.00,9963.00
2020,November,Europe,France,Wholesale,Licensing,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,173897.00,6956.00,7930.00
2020,November,Europe,France,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,FCST7 Rate,175167.00,8758.00,10598.00
2020,November,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,No Product Category,2021 Actual Rate,160438.00,8913.00,10874.00
2020,November,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2021 Actual Rate,157638.00,9273.00,10664.00
2020,November,Asia,Singapore,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,FCST4 Rate,197276.00,7046.00,8525.00
2020,November,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST7 Rate,180450.00,9023.00,10466.00
2020,November,Asia,Singapore,Wholesale,Franchise,Levis,Levis Womens,Womens,Footwear,FCST4 Rate,192867.00,8386.00,8973.00
2020,November,Asia,China,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,166246.00,8312.00,10058.00
2020,November,Asia,China,Wholesale,Franchise,Levis,Levis Mens,Mens,No Product Category,2021 Actual Rate,176524.00,7675.00,8519.00
2020,November,Asia,China,DTC,Ecomm,Levis,Levis Mens,Mens,Accessories,2021 Actual Rate,180116.00,7831.00,9789.00
2020,November,Asia,China,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,FCST7 Rate,151839.00,8932.00,10897.00
2020,November,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,183300.00,8332.00,9832.00
2020,October,Americas,Canada,DTC,Ecomm,Signature,,Womens,Bottoms,2021 Actual Rate,162672.00,8562.00,10531.00
2020,October,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,172640.00,10155.00,11272.00
2020,October,Americas,Canada,Wholesale,Franchise,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,155336.00,5356.00,6053.00
2020,October,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,187080.00,8909.00,9710.00
2020,October,Americas,US,DTC,Mainline,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,163254.00,9070.00,10249.00
2020,October,Americas,US,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,168418.00,5808.00,6737.00
2020,October,Americas,US,DTC,Ecomm,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,165996.00,5928.00,6581.00
2020,October,Americas,US,DTC,Ecomm,Levis,Levis Womens,Womens,Accessories,2021 Actual Rate,167159.00,5764.00,6225.00
2020,October,Europe,Germany,DTC,Ecomm,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,162418.00,9023.00,10557.00
2020,October,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,162600.00,6775.00,8266.00
2020,October,Europe,Germany,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,167437.00,8812.00,10839.00
2020,October,Europe,Germany,DTC,Concessionaire,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,185225.00,7124.00,8406.00
2020,October,Europe,France,Wholesale,Wholesale,Levis,Levis Womens,Womens,Tops,FCST4 Rate,180055.00,6002.00,6662.00
2020,October,Europe,France,DTC,Ecomm,Levis,Levis Mens,Mens,Accessories,2021 Actual Rate,183804.00,8355.00,9775.00
2020,October,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2021 Actual Rate,157160.00,5419.00,6070.00
2020,October,Europe,France,Wholesale,Licensing,Denizen,,Mens,Tops,2021 Actual Rate,171513.00,6597.00,7586.00
2020,October,Europe,France,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,FCST7 Rate,156549.00,5798.00,6842.00
2020,October,Asia,Singapore,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,150055.00,7145.00,8932.00
2020,October,Asia,Singapore,DTC,Ecomm,Dockers,,Mens,Bottoms,2021 Actual Rate,160451.00,7641.00,9551.00
2020,October,Asia,Singapore,DTC,Concessionaire,Levis,Levis Mens,Mens,Accessories,2021 Actual Rate,158645.00,7932.00,9201.00
2020,October,Asia,Singapore,DTC,Ecomm,Denizen,,Mens,Bottoms,2021 Actual Rate,190903.00,7342.00,7930.00
2020,October,Asia,Singapore,Wholesale,Franchise,Dockers,,Mens,Bottoms,2021 Actual Rate,162871.00,6032.00,7299.00
2020,October,Asia,China,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,FCST4 Rate,181547.00,6052.00,6778.00
2020,October,Asia,China,Wholesale,Licensing,Levis,Levis Mens,Mens,Bottoms,FCST4 Rate,186617.00,9822.00,10902.00
2020,October,Asia,China,DTC,Ecomm,Levis,Levis Womens,Womens,Footwear,FCST7 Rate,155746.00,5990.00,6290.00
2020,October,Asia,China,DTC,Outlet,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,198835.00,8645.00,9682.00
2020,October,Asia,China,Wholesale,Franchise,Levis,Levis Mens,Mens,Footwear,2021 Actual Rate,180907.00,6030.00,7297.00
2020,September,Americas,Canada,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,174034.00,6694.00,8032.00
2020,September,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2021 Actual Rate,161920.00,7710.00,8173.00
2020,September,Americas,Canada,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2021 Actual Rate,158499.00,8806.00,10038.00
2020,September,Americas,Canada,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,2021 Actual Rate,169868.00,8493.00,10022.00
2020,September,Americas,US,DTC,Commissionaire,Dockers,,Womens,Bottoms,2021 Actual Rate,182241.00,7593.00,8808.00
2020,September,Americas,US,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,FCST10 Rate,197054.00,10371.00,12964.00
2020,September,Americas,US,DTC,Outlet,Dockers,,Womens,No Product Category,FCST7 Rate,179991.00,8181.00,9654.00
2020,September,Americas,US,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2021 Actual Rate,176684.00,9816.00,10601.00
2020,September,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST4 Rate,164650.00,8666.00,9099.00
2020,September,Europe,Germany,Wholesale,Licensing,Denizen,,Mens,Tops,FCST4 Rate,191753.00,8716.00,10634.00
2020,September,Europe,Germany,DTC,Commissionaire,Denizen,,Mens,Footwear,2021 Actual Rate,156813.00,6818.00,8454.00
2020,September,Europe,Germany,DTC,Ecomm,Signature,,Womens,Accessories,2021 Actual Rate,174212.00,8711.00,10801.00
2020,September,Europe,France,DTC,Ecomm,Levis,Levis Womens,Womens,Accessories,FCST4 Rate,172608.00,6165.00,6966.00
2020,September,Europe,France,DTC,Ecomm,Levis,Levis Womens,Womens,Footwear,2021 Actual Rate,185016.00,6608.00,8061.00
2020,September,Europe,France,Wholesale,Franchise,Dockers,,Womens,Bottoms,FCST7 Rate,187311.00,8514.00,9791.00
2020,September,Europe,France,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST7 Rate,168309.00,7318.00,8708.00
